,word,fre,len,ps,level,difficulty
4305,activities,4,10,"('activities', 'NNS')",1,23.181832634648448
4332,assumption,4,10,"('assumption', 'NN')",1,27.42208124918569
4333,atmosphere,4,10,"('atmosphere', 'NN')",0,27.42208124918569
4379,consonants,4,10,"('consonants', 'NNS')",0,23.181832634648448
4380,constantly,4,10,"('constantly', 'RB')",0,27.42208124918569
4399,definition,4,10,"('definition', 'NN')",0,27.42208124918569
4584,population,4,10,"('population', 'NN')",0,27.42208124918569
4616,recognized,4,10,"('recognized', 'VBN')",0,23.181832634648448
4687,throughout,4,10,"('throughout', 'IN')",0,27.42208124918569
4469,heathcliff,5,10,"('heathcliff', 'NN')",0,27.41510752645543
4548,neighbours,5,10,"('neighbours', 'JJ')",0,27.41510752645543
4633,repetition,5,10,"('repetition', 'VBP')",0,23.174858911918182
4641,revelation,5,10,"('revelation', 'NN')",1,27.41510752645543
4363,commission,6,10,"('commission', 'NN')",0,27.408133803725164
4367,completely,6,10,"('completely', 'RB')",0,27.408133803725164
4419,discovered,6,10,"('discovered', 'VBN')",1,23.16788518918792
4429,eighteenth,6,10,"('eighteenth', 'NNS')",0,23.16788518918792
4472,historical,6,10,"('historical', 'JJ')",0,27.408133803725164
4592,principles,6,10,"('principles', 'NNS')",0,23.16788518918792
4638,restaurant,6,10,"('restaurant', 'NN')",1,27.408133803725164
4378,considered,7,10,"('considered', 'VBN')",1,23.16091146645767
4444,especially,7,10,"('especially', 'RB')",0,27.401160080994913
4454,expression,7,10,"('expression', 'NN')",0,27.401160080994913
4529,linguistic,7,10,"('linguistic', 'JJ')",2,27.401160080994913
4685,themselves,7,10,"('themselves', 'PRP')",0,23.16091146645767
4642,revolution,8,10,"('revolution', 'NN')",0,27.394186358264648
4663,structural,8,10,"('structural', 'JJ')",0,27.394186358264648
4648,scientific,9,10,"('scientific', 'JJ')",0,27.387212635534397
4578,phenomenon,10,10,"('phenomenon', 'NN')",2,27.380238912804135
4699,understand,10,10,"('understand', 'NN')",0,27.380238912804135
4465,government,12,10,"('government', 'NN')",0,27.36629146734362
4451,experience,13,10,"('experience', 'VBP')",1,23.11906913007611
4567,particular,14,10,"('particular', 'JJ')",0,27.352344021883102
4595,production,15,10,"('production', 'NN')",0,27.345370299152837
4494,individual,19,10,"('individual', 'JJ')",0,27.317475408231807
4355,characters,32,10,"('characters', 'NNS')",0,22.98656839820119
4530,literature,41,10,"('literature', 'NN')",1,27.1640535081661
4719,achievement,1,11,"('achievement', 'JJ')",0,30.413287172821903
4720,acquisition,1,11,"('acquisition', 'NN')",0,30.413287172821903
4721,adaptations,1,11,"('adaptations', 'NNS')",0,26.173038558284656
4724,affirmative,1,11,"('affirmative', 'JJ')",0,30.413287172821903
4725,aggravating,1,11,"('aggravating', 'NN')",1,30.413287172821903
4727,alternately,1,11,"('alternately', 'RB')",0,30.413287172821903
4728,alternation,1,11,"('alternation', 'JJ')",0,30.413287172821903
4731,anagnorisis,1,11,"('anagnorisis', 'NN')",0,30.413287172821903
4732,anglicising,1,11,"('anglicising', 'VBG')",0,26.173038558284656
4730,an�incident,1,11,"('an�incident', 'NN')",0,21.932789943747423
4733,apocalyptic,1,11,"('apocalyptic', 'JJ')",1,30.413287172821903
4734,application,1,11,"('application', 'NN')",0,30.413287172821903
4737,appreciates,1,11,"('appreciates', 'NNS')",0,26.173038558284656
4738,appropriate,1,11,"('appropriate', 'JJ')",1,30.413287172821903
4739,aristocracy,1,11,"('aristocracy', 'NN')",0,30.413287172821903
4740,aristocrats,1,11,"('aristocrats', 'NNS')",0,26.173038558284656
4743,associating,1,11,"('associating', 'VBG')",0,26.173038558284656
4744,association,1,11,"('association', 'NN')",0,30.413287172821903
4745,assumptions,1,11,"('assumptions', 'NNS')",2,26.173038558284656
4747,benevolence,1,11,"('benevolence', 'VBP')",1,26.173038558284656
4748,bibliophile,1,11,"('bibliophile', 'JJ')",0,30.413287172821903
4749,biographies,1,11,"('biographies', 'NNS')",1,26.173038558284656
4751,calculation,1,11,"('calculation', 'NN')",0,30.413287172821903
4752,captivating,1,11,"('captivating', 'VBG')",1,26.173038558284656
4753,cataloguing,1,11,"('cataloguing', 'VBG')",1,26.173038558284656
4754,celebration,1,11,"('celebration', 'NN')",0,30.413287172821903
4755,challenging,1,11,"('challenging', 'VBG')",0,26.173038558284656
4756,cognitivist,1,11,"('cognitivist', 'JJ')",0,30.413287172821903
4757,colonialism,1,11,"('colonialism', 'NN')",1,30.413287172821903
4758,comfortable,1,11,"('comfortable', 'JJ')",0,30.413287172821903
4759,commodified,1,11,"('commodified', 'JJ')",2,30.413287172821903
4762,comparisons,1,11,"('comparisons', 'NNS')",0,26.173038558284656
4763,competitive,1,11,"('competitive', 'JJ')",0,30.413287172821903
4764,complaining,1,11,"('complaining', 'NN')",0,30.413287172821903
4765,concretised,1,11,"('concretised', 'VBD')",0,26.173038558284656
4768,consequence,1,11,"('consequence', 'RB')",0,30.413287172821903
4769,conspicuous,1,11,"('conspicuous', 'JJ')",1,30.413287172821903
4770,constitutes,1,11,"('constitutes', 'NNS')",1,26.173038558284656
4771,constrained,1,11,"('constrained', 'VBD')",0,26.173038558284656
4773,consumerism,1,11,"('consumerism', 'NN')",1,30.413287172821903
4774,contentment,1,11,"('contentment', 'NN')",0,30.413287172821903
4775,contraction,1,11,"('contraction', 'NN')",0,30.413287172821903
4776,contrasting,1,11,"('contrasting', 'VBG')",0,26.173038558284656
4778,controlling,1,11,"('controlling', 'VBG')",0,26.173038558284656
4780,conventions,1,11,"('conventions', 'NNS')",0,26.173038558284656
4781,conversions,1,11,"('conversions', 'NNS')",1,26.173038558284656
4782,cooperation,1,11,"('cooperation', 'NN')",0,30.413287172821903
4783,counselling,1,11,"('counselling', 'VBG')",0,26.173038558284656
4784,counterfeit,1,11,"('counterfeit', 'JJ')",0,30.413287172821903
4785,counterpart,1,11,"('counterpart', 'NN')",0,30.413287172821903
4786,countryside,1,11,"('countryside', 'NN')",0,30.413287172821903
4787,culminating,1,11,"('culminating', 'VBG')",0,26.173038558284656
4788,cunningness,1,11,"('cunningness', 'NN')",1,30.413287172821903
4789,daydreaming,1,11,"('daydreaming', 'VBG')",0,26.173038558284656
4790,delineating,1,11,"('delineating', 'VBG')",0,26.173038558284656
4791,demonstrate,1,11,"('demonstrate', 'JJ')",0,30.413287172821903
4792,deprivation,1,11,"('deprivation', 'NN')",1,30.413287172821903
4795,desideratum,1,11,"('desideratum', 'NN')",2,30.413287172821903
4797,determining,1,11,"('determining', 'VBG')",0,26.173038558284656
4799,dichotomies,1,11,"('dichotomies', 'NNS')",2,26.173038558284656
4802,disciplined,1,11,"('disciplined', 'VBD')",0,26.173038558284656
4803,discordance,1,11,"('discordance', 'NN')",0,30.413287172821903
4804,discoveries,1,11,"('discoveries', 'NNS')",0,26.173038558284656
4805,disgraceful,1,11,"('disgraceful', 'JJ')",0,30.413287172821903
4807,distasteful,1,11,"('distasteful', 'JJ')",1,30.413287172821903
4808,distinction,1,11,"('distinction', 'NN')",0,30.413287172821903
4810,distributes,1,11,"('distributes', 'NNS')",0,26.173038558284656
4811,disturbance,1,11,"('disturbance', 'NN')",0,30.413287172821903
4812,diversities,1,11,"('diversities', 'NNS')",0,26.173038558284656
4813,earnestness,1,11,"('earnestness', 'VBP')",0,26.173038558284656
4816,emotionally,1,11,"('emotionally', 'RB')",0,30.413287172821903
4817,emphasising,1,11,"('emphasising', 'VBG')",0,26.173038558284656
4818,emphasizing,1,11,"('emphasizing', 'VBG')",1,26.173038558284656
4820,encountered,1,11,"('encountered', 'VBD')",0,26.173038558284656
4821,encouraging,1,11,"('encouraging', 'JJ')",0,30.413287172821903
4822,engendering,1,11,"('engendering', 'NN')",0,30.413287172821903
4823,enlightened,1,11,"('enlightened', 'VBD')",0,26.173038558284656
4828,examination,1,11,"('examination', 'NN')",0,30.413287172821903
4829,expectation,1,11,"('expectation', 'NN')",0,30.413287172821903
4832,explanation,1,11,"('explanation', 'NN')",0,30.413287172821903
4834,exploration,1,11,"('exploration', 'NN')",0,30.413287172821903
4835,expressions,1,11,"('expressions', 'NNS')",0,26.173038558284656
4836,familiarity,1,11,"('familiarity', 'NN')",0,30.413287172821903
4837,fantastical,1,11,"('fantastical', 'JJ')",0,30.413287172821903
4838,fascinating,1,11,"('fascinating', 'NN')",0,30.413287172821903
4839,fascination,1,11,"('fascination', 'NN')",0,30.413287172821903
4840,flexibility,1,11,"('flexibility', 'NN')",0,30.413287172821903
4841,forefathers,1,11,"('forefathers', 'NNS')",0,26.173038558284656
4842,forefingers,1,11,"('forefingers', 'NNS')",0,26.173038558284656
4843,foregrounds,1,11,"('foregrounds', 'VBP')",0,26.173038558284656
4844,formulating,1,11,"('formulating', 'VBG')",0,26.173038558284656
4845,fortunately,1,11,"('fortunately', 'RB')",0,30.413287172821903
4846,fulminating,1,11,"('fulminating', 'VBG')",1,26.173038558284656
4847,fundamental,1,11,"('fundamental', 'JJ')",0,30.413287172821903
4848,furthermore,1,11,"('furthermore', 'NN')",0,30.413287172821903
4850,genetically,1,11,"('genetically', 'RB')",0,30.413287172821903
4851,governments,1,11,"('governments', 'NNS')",0,26.173038558284656
4853,grandmother,1,11,"('grandmother', 'NN')",0,30.413287172821903
4854,grasshopper,1,11,"('grasshopper', 'NN')",0,30.413287172821903
4858,illustrated,1,11,"('illustrated', 'VBD')",1,26.173038558284656
4859,illustrates,1,11,"('illustrates', 'NNS')",1,26.173038558284656
4863,imperatives,1,11,"('imperatives', 'VBZ')",0,26.173038558284656
4865,impertinent,1,11,"('impertinent', 'NN')",0,30.413287172821903
4867,implication,1,11,"('implication', 'NN')",0,30.413287172821903
4868,importantly,1,11,"('importantly', 'RB')",0,30.413287172821903
4869,impregnable,1,11,"('impregnable', 'JJ')",0,30.413287172821903
4872,inaugurated,1,11,"('inaugurated', 'VBD')",0,26.173038558284656
4873,incantatory,1,11,"('incantatory', 'JJ')",0,30.413287172821903
4874,inculcating,1,11,"('inculcating', 'JJ')",1,30.413287172821903
4876,indifferent,1,11,"('indifferent', 'JJ')",0,30.413287172821903
4877,individuals,1,11,"('individuals', 'NNS')",0,26.173038558284656
4878,inescapable,1,11,"('inescapable', 'JJ')",0,30.413287172821903
4879,inferiority,1,11,"('inferiority', 'NN')",0,30.413287172821903
4884,innumerable,1,11,"('innumerable', 'JJ')",0,30.413287172821903
4885,inspiration,1,11,"('inspiration', 'NN')",0,30.413287172821903
4890,interfering,1,11,"('interfering', 'VBG')",0,26.173038558284656
4894,intoxicated,1,11,"('intoxicated', 'VBD')",1,26.173038558284656
4895,introducing,1,11,"('introducing', 'VBG')",0,26.173038558284656
4896,investigate,1,11,"('investigate', 'JJ')",0,30.413287172821903
4897,involvement,1,11,"('involvement', 'NN')",0,30.413287172821903
4898,lamentation,1,11,"('lamentation', 'NN')",0,30.413287172821903
4901,literatures,1,11,"('literatures', 'VBZ')",0,26.173038558284656
4902,mahabharata,1,11,"('mahabharata', 'JJ')",0,30.413287172821903
4903,masculinity,1,11,"('masculinity', 'NN')",1,30.413287172821903
4904,materialism,1,11,"('materialism', 'NN')",0,30.413287172821903
4905,materialist,1,11,"('materialist', 'NN')",0,30.413287172821903
4907,meaningless,1,11,"('meaningless', 'JJ')",0,30.413287172821903
4908,mercenaries,1,11,"('mercenaries', 'NNS')",0,26.173038558284656
4910,monolingual,1,11,"('monolingual', 'JJ')",1,30.413287172821903
4912,nationality,1,11,"('nationality', 'NN')",0,30.413287172821903
4913,naturalness,1,11,"('naturalness', 'RB')",0,30.413287172821903
4914,necessarily,1,11,"('necessarily', 'RB')",0,30.413287172821903
4915,necessities,1,11,"('necessities', 'NNS')",0,26.173038558284656
4916,nonetheless,1,11,"('nonetheless', 'RB')",0,30.413287172821903
,nonfiction,1,11,,1,119.45850807810396
4917,numerically,1,11,"('numerically', 'RB')",0,30.413287172821903
4918,objectivity,1,11,"('objectivity', 'JJ')",0,30.413287172821903
4921,orientation,1,11,"('orientation', 'NN')",0,30.413287172821903
4922,originality,1,11,"('originality', 'NN')",0,30.413287172821903
4923,outstanding,1,11,"('outstanding', 'JJ')",0,30.413287172821903
4924,overwhelmed,1,11,"('overwhelmed', 'JJ')",0,30.413287172821903
4925,paradoxical,1,11,"('paradoxical', 'JJ')",1,30.413287172821903
4926,parallelism,1,11,"('parallelism', 'NN')",0,30.413287172821903
4927,paramountcy,1,11,"('paramountcy', 'NN')",0,30.413287172821903
4928,participant,1,11,"('participant', 'NN')",0,30.413287172821903
4930,perceptions,1,11,"('perceptions', 'NNS')",0,26.173038558284656
4931,permanently,1,11,"('permanently', 'RB')",0,30.413287172821903
4932,perpetuated,1,11,"('perpetuated', 'VBD')",2,26.173038558284656
4933,persecuting,1,11,"('persecuting', 'VBG')",0,26.173038558284656
4936,philosopher,1,11,"('philosopher', 'NN')",0,30.413287172821903
4937,playwrights,1,11,"('playwrights', 'NNS')",0,26.173038558284656
4938,possibility,1,11,"('possibility', 'NN')",0,30.413287172821903
4939,predicament,1,11,"('predicament', 'NN')",0,30.413287172821903
4940,predictable,1,11,"('predictable', 'JJ')",0,30.413287172821903
4941,predisposed,1,11,"('predisposed', 'JJ')",0,30.413287172821903
4942,preparation,1,11,"('preparation', 'NN')",0,30.413287172821903
4943,primitivism,1,11,"('primitivism', 'NN')",0,30.413287172821903
4944,proficiency,1,11,"('proficiency', 'NN')",0,30.413287172821903
4947,provisional,1,11,"('provisional', 'JJ')",0,30.413287172821903
4951,rationalize,1,11,"('rationalize', 'VB')",0,30.413287172821903
4953,recognition,1,11,"('recognition', 'NN')",0,30.413287172821903
4954,recommended,1,11,"('recommended', 'VBD')",0,26.173038558284656
4955,reconisable,1,11,"('reconisable', 'JJ')",0,30.413287172821903
4956,regulations,1,11,"('regulations', 'NNS')",0,26.173038558284656
4957,relatedness,1,11,"('relatedness', 'VBP')",0,26.173038558284656
4958,reluctantly,1,11,"('reluctantly', 'RB')",0,30.413287172821903
4959,reminiscent,1,11,"('reminiscent', 'JJ')",1,30.413287172821903
4960,renaissance,1,11,"('renaissance', 'NN')",0,30.413287172821903
4961,reorganized,1,11,"('reorganized', 'VBN')",0,26.173038558284656
4962,replacement,1,11,"('replacement', 'NN')",0,30.413287172821903
4965,representer,1,11,"('representer', 'NN')",0,30.413287172821903
4966,reservation,1,11,"('reservation', 'NN')",1,30.413287172821903
4967,residential,1,11,"('residential', 'JJ')",0,30.413287172821903
4968,resolutions,1,11,"('resolutions', 'NNS')",0,26.173038558284656
4971,restrictive,1,11,"('restrictive', 'JJ')",0,30.413287172821903
4972,retribution,1,11,"('retribution', 'NN')",2,30.413287172821903
4973,revolutions,1,11,"('revolutions', 'NNS')",0,26.173038558284656
4974,rudimentary,1,11,"('rudimentary', 'JJ')",0,30.413287172821903
4975,ruminations,1,11,"('ruminations', 'NNS')",0,26.173038558284656
4976,scholarship,1,11,"('scholarship', 'VBP')",0,26.173038558284656
4977,segregation,1,11,"('segregation', 'NN')",0,30.413287172821903
4978,sensibility,1,11,"('sensibility', 'NN')",0,30.413287172821903
4979,sensitivity,1,11,"('sensitivity', 'NN')",0,30.413287172821903
4983,shortcoming,1,11,"('shortcoming', 'VBG')",1,26.173038558284656
4984,shown�above,1,11,"('shown�above', 'JJ')",0,21.932789943747423
4986,smouldering,1,11,"('smouldering', 'VBG')",0,26.173038558284656
4987,specificity,1,11,"('specificity', 'NN')",0,30.413287172821903
4988,spectacular,1,11,"('spectacular', 'JJ')",0,30.413287172821903
4989,speculative,1,11,"('speculative', 'JJ')",0,30.413287172821903
4990,spontaneity,1,11,"('spontaneity', 'NN')",0,30.413287172821903
4991,spontaneous,1,11,"('spontaneous', 'JJ')",0,30.413287172821903
4992,subjugation,1,11,"('subjugation', 'NN')",0,30.413287172821903
4994,substantial,1,11,"('substantial', 'JJ')",0,30.413287172821903
4995,substituted,1,11,"('substituted', 'JJ')",0,30.413287172821903
4998,susceptible,1,11,"('susceptible', 'JJ')",2,30.413287172821903
4999,sympathetic,1,11,"('sympathetic', 'JJ')",0,30.413287172821903
5000,symptomatic,1,11,"('symptomatic', 'JJ')",0,30.413287172821903
5001,syntactical,1,11,"('syntactical', 'JJ')",0,30.413287172821903
5002,syntagmatic,1,11,"('syntagmatic', 'JJ')",0,30.413287172821903
5003,temperament,1,11,"('temperament', 'NN')",0,30.413287172821903
5004,territories,1,11,"('territories', 'NNS')",0,26.173038558284656
5005,theological,1,11,"('theological', 'JJ')",0,30.413287172821903
5009,transported,1,11,"('transported', 'VBN')",0,26.173038558284656
5010,traumatized,1,11,"('traumatized', 'JJ')",2,30.413287172821903
5012,undertaking,1,11,"('undertaking', 'NN')",0,30.413287172821903
5014,unknowingly,1,11,"('unknowingly', 'RB')",0,30.413287172821903
5015,unnecessary,1,11,"('unnecessary', 'JJ')",0,30.413287172821903
5016,variability,1,11,"('variability', 'NN')",0,30.413287172821903
5017,versatility,1,11,"('versatility', 'NN')",2,30.413287172821903
5018,visionaries,1,11,"('visionaries', 'NNS')",0,26.173038558284656
5019,vivekananda,1,11,"('vivekananda', 'VBP')",0,26.173038558284656
4722,adolescence,2,11,"('adolescence', 'VBP')",0,26.166064835554405
4723,advancement,2,11,"('advancement', 'JJ')",0,30.40631345009165
4726,agriculture,2,11,"('agriculture', 'NN')",0,30.40631345009165
4729,alternative,2,11,"('alternative', 'JJ')",1,30.40631345009165
4736,appreciated,2,11,"('appreciated', 'VBD')",0,26.166064835554405
4741,articulated,2,11,"('articulated', 'VBD')",0,26.166064835554405
4746,authorities,2,11,"('authorities', 'NNS')",1,26.166064835554405
4750,bureaucracy,2,11,"('bureaucracy', 'VBP')",0,26.166064835554405
4766,conditioned,2,11,"('conditioned', 'VBN')",0,26.166064835554405
4777,contributed,2,11,"('contributed', 'VBD')",0,26.166064835554405
4779,convenience,2,11,"('convenience', 'NN')",0,30.40631345009165
4793,descendants,2,11,"('descendants', 'NNS')",0,26.166064835554405
4796,destruction,2,11,"('destruction', 'NN')",0,30.40631345009165
4800,differences,2,11,"('differences', 'NNS')",0,26.166064835554405
4815,elizabethan,2,11,"('elizabethan', 'NN')",0,30.40631345009165
4819,encompasses,2,11,"('encompasses', 'NNS')",1,26.166064835554405
4825,essentially,2,11,"('essentially', 'RB')",0,30.40631345009165
4827,establishes,2,11,"('establishes', 'NNS')",0,26.166064835554405
4830,experiences,2,11,"('experiences', 'VBZ')",0,26.166064835554405
4833,explicating,2,11,"('explicating', 'VBG')",0,26.166064835554405
4849,generations,2,11,"('generations', 'NNS')",0,26.166064835554405
4855,heathcliffs,2,11,"('heathcliffs', 'NNS')",0,26.166064835554405
4862,immensities,2,11,"('immensities', 'NNS')",0,26.166064835554405
4866,implemented,2,11,"('implemented', 'VBN')",0,26.166064835554405
4880,inflections,2,11,"('inflections', 'NNS')",0,26.166064835554405
4882,inhabitants,2,11,"('inhabitants', 'NNS')",1,26.166064835554405
4883,inheritance,2,11,"('inheritance', 'NN')",0,30.40631345009165
4887,interacting,2,11,"('interacting', 'VBG')",0,26.166064835554405
4888,interaction,2,11,"('interaction', 'NN')",0,30.40631345009165
4891,interpreted,2,11,"('interpreted', 'JJ')",0,30.40631345009165
4892,interpreter,2,11,"('interpreter', 'NN')",2,30.40631345009165
4906,mathematics,2,11,"('mathematics', 'NNS')",0,26.166064835554405
4909,mercilessly,2,11,"('mercilessly', 'RB')",1,30.40631345009165
4911,nationalist,2,11,"('nationalist', 'JJ')",0,30.40631345009165
4919,obstruction,2,11,"('obstruction', 'NN')",0,30.40631345009165
4920,opportunity,2,11,"('opportunity', 'NN')",0,30.40631345009165
4948,punishments,2,11,"('punishments', 'NNS')",0,26.166064835554405
4949,quadrangles,2,11,"('quadrangles', 'VBZ')",1,26.166064835554405
4950,rationality,2,11,"('rationality', 'NN')",0,30.40631345009165
4963,replicating,2,11,"('replicating', 'VBG')",0,26.166064835554405
4980,settlements,2,11,"('settlements', 'NNS')",0,26.166064835554405
4981,seventeenth,2,11,"('seventeenth', 'JJ')",0,30.40631345009165
4993,subsistence,2,11,"('subsistence', 'NN')",0,30.40631345009165
4997,surrounding,2,11,"('surrounding', 'VBG')",0,26.166064835554405
5006,theoretical,2,11,"('theoretical', 'JJ')",0,30.40631345009165
5008,translation,2,11,"('translation', 'NN')",0,30.40631345009165
5011,uncivilized,2,11,"('uncivilized', 'JJ')",0,30.40631345009165
5013,unfortunate,2,11,"('unfortunate', 'JJ')",0,30.40631345009165
4809,distinctive,3,11,"('distinctive', 'JJ')",0,30.399339727361387
4852,grammatical,3,11,"('grammatical', 'JJ')",2,30.399339727361387
4856,hospitality,3,11,"('hospitality', 'NN')",1,30.399339727361387
4857,ideological,3,11,"('ideological', 'JJ')",0,30.399339727361387
4871,improvement,3,11,"('improvement', 'NN')",0,30.399339727361387
4875,independent,3,11,"('independent', 'JJ')",0,30.399339727361387
4886,instruction,3,11,"('instruction', 'NN')",0,30.399339727361387
4889,interesting,3,11,"('interesting', 'VBG')",0,26.15909111282414
4899,lengthening,3,11,"('lengthening', 'VBG')",0,26.15909111282414
4929,participate,3,11,"('participate', 'NN')",0,30.399339727361387
4945,progressive,3,11,"('progressive', 'JJ')",0,30.399339727361387
4969,respiratory,3,11,"('respiratory', 'VBP')",0,26.15909111282414
4735,appointment,4,11,"('appointment', 'NN')",0,30.392366004631132
4742,aspirations,4,11,"('aspirations', 'NNS')",1,26.15211739009389
4760,communicate,4,11,"('communicate', 'NN')",0,30.392366004631132
4761,communities,4,11,"('communities', 'NNS')",0,26.15211739009389
4798,development,4,11,"('development', 'NN')",0,30.392366004631132
4806,disparities,4,11,"('disparities', 'NNS')",0,26.15211739009389
4864,imperialism,4,11,"('imperialism', 'NN')",0,30.392366004631132
4870,impressions,4,11,"('impressions', 'NNS')",0,26.15211739009389
4893,interregnum,4,11,"('interregnum', 'NN')",0,30.392366004631132
4952,realization,4,11,"('realization', 'NN')",0,30.392366004631132
4996,superiority,4,11,"('superiority', 'NN')",0,30.392366004631132
4767,consciously,5,11,"('consciously', 'RB')",0,30.38539228190087
4772,constructed,5,11,"('constructed', 'JJ')",0,30.38539228190087
4826,established,5,11,"('established', 'VBN')",0,26.145143667363623
4860,imagination,5,11,"('imagination', 'JJ')",1,30.38539228190087
4881,information,5,11,"('information', 'NN')",0,30.38539228190087
4934,personality,5,11,"('personality', 'NN')",0,30.38539228190087
4946,protagonist,5,11,"('protagonist', 'NN')",1,30.38539228190087
4970,responsible,5,11,"('responsible', 'JJ')",0,30.38539228190087
4982,shakespeare,5,11,"('shakespeare', 'NN')",0,30.38539228190087
4794,description,6,11,"('description', 'NN')",0,30.378418559170605
4801,differently,6,11,"('differently', 'RB')",1,30.378418559170605
4824,environment,6,11,"('environment', 'NN')",0,30.378418559170605
4831,experiments,6,11,"('experiments', 'NNS')",0,26.13816994463336
4861,imaginative,6,11,"('imaginative', 'JJ')",1,30.378418559170605
4900,linguistics,7,11,"('linguistics', 'NNS')",0,26.131196221903107
4964,represented,7,11,"('represented', 'VBN')",0,26.131196221903107
5007,traditional,8,11,"('traditional', 'JJ')",1,30.36447111371009
4935,perspective,10,11,"('perspective', 'NN')",1,30.350523668249572
4985,significant,10,11,"('significant', 'JJ')",0,30.350523668249572
4814,educational,13,11,"('educational', 'JJ')",0,30.329602500058794
5020,accompanying,1,12,"('accompanying', 'VBG')",0,29.143323313730118
5023,acknowledged,1,12,"('acknowledged', 'VBD')",0,29.143323313730118
5025,annihilation,1,12,"('annihilation', 'NN')",1,33.38357192826735
5028,aristotelian,1,12,"('aristotelian', 'JJ')",0,33.38357192826735
5030,articulatory,1,12,"('articulatory', 'NN')",0,33.38357192826735
5031,associations,1,12,"('associations', 'NNS')",0,29.143323313730118
5033,breakthrough,1,12,"('breakthrough', 'IN')",0,33.38357192826735
5037,civilisation,1,12,"('civilisation', 'NN')",0,33.38357192826735
5039,collectively,1,12,"('collectively', 'RB')",0,33.38357192826735
5040,colonialists,1,12,"('colonialists', 'VBZ')",0,29.143323313730118
5041,colonisation,1,12,"('colonisation', 'NN')",1,33.38357192826735
5042,colonization,1,12,"('colonization', 'NN')",0,33.38357192826735
5044,commercially,1,12,"('commercially', 'RB')",2,33.38357192826735
5045,communicated,1,12,"('communicated', 'VBD')",0,29.143323313730118
5046,compartments,1,12,"('compartments', 'NNS')",0,29.143323313730118
5048,conditioning,1,12,"('conditioning', 'VBG')",0,29.143323313730118
5049,consequently,1,12,"('consequently', 'RB')",2,33.38357192826735
5050,conservative,1,12,"('conservative', 'JJ')",0,33.38357192826735
5051,considerably,1,12,"('considerably', 'RB')",0,33.38357192826735
5052,consolidated,1,12,"('consolidated', 'VBD')",0,29.143323313730118
5053,constituting,1,12,"('constituting', 'VBG')",0,29.143323313730118
5054,constitutive,1,12,"('constitutive', 'JJ')",0,33.38357192826735
5055,constriction,1,12,"('constriction', 'NN')",0,33.38357192826735
5057,constructive,1,12,"('constructive', 'JJ')",0,33.38357192826735
5059,continuously,1,12,"('continuously', 'RB')",0,33.38357192826735
5061,contrivances,1,12,"('contrivances', 'NNS')",2,29.143323313730118
5063,counterparts,1,12,"('counterparts', 'NNS')",0,29.143323313730118
5064,creativeness,1,12,"('creativeness', 'NN')",1,33.38357192826735
5065,demonstrates,1,12,"('demonstrates', 'VBZ')",0,29.143323313730118
5068,disappointed,1,12,"('disappointed', 'JJ')",0,33.38357192826735
5069,disharmonies,1,12,"('disharmonies', 'NNS')",2,29.143323313730118
5070,displacement,1,12,"('displacement', 'JJ')",0,33.38357192826735
5071,distinctions,1,12,"('distinctions', 'NNS')",2,29.143323313730118
5072,distribution,1,12,"('distribution', 'NN')",0,33.38357192826735
5073,disturbances,1,12,"('disturbances', 'NNS')",0,29.143323313730118
5074,economically,1,12,"('economically', 'RB')",0,33.38357192826735
5075,effortlessly,1,12,"('effortlessly', 'RB')",0,33.38357192826735
5077,enlightening,1,12,"('enlightening', 'VBG')",0,29.143323313730118
5078,exaggeration,1,12,"('exaggeration', 'NN')",1,33.38357192826735
5079,exasperation,1,12,"('exasperation', 'NN')",1,33.38357192826735
5080,expectations,1,12,"('expectations', 'NNS')",1,29.143323313730118
5082,experimental,1,12,"('experimental', 'JJ')",0,33.38357192826735
5083,exploitation,1,12,"('exploitation', 'NN')",0,33.38357192826735
5085,expropriated,1,12,"('expropriated', 'VBD')",0,29.143323313730118
5086,fearlessness,1,12,"('fearlessness', 'JJ')",0,33.38357192826735
5087,foundational,1,12,"('foundational', 'JJ')",0,33.38357192826735
5088,frankenstein,1,12,"('frankenstein', 'NN')",0,33.38357192826735
5089,genealogical,1,12,"('genealogical', 'JJ')",0,33.38357192826735
5091,hallucinates,1,12,"('hallucinates', 'NNS')",1,29.143323313730118
5092,hierarchical,1,12,"('hierarchical', 'JJ')",1,33.38357192826735
5093,historically,1,12,"('historically', 'RB')",1,33.38357192826735
5095,immorlalized,1,12,"('immorlalized', 'VBN')",0,29.143323313730118
5096,impressively,1,12,"('impressively', 'RB')",0,33.38357192826735
5098,indefinitely,1,12,"('indefinitely', 'JJ')",0,33.38357192826735
5100,individually,1,12,"('individually', 'RB')",0,33.38357192826735
5102,instrumental,1,12,"('instrumental', 'VBP')",0,29.143323313730118
5105,interference,1,12,"('interference', 'NN')",0,33.38357192826735
5106,interpreting,1,12,"('interpreting', 'VBG')",0,29.143323313730118
5107,intoxication,1,12,"('intoxication', 'NN')",1,33.38357192826735
5109,introductory,1,12,"('introductory', 'NN')",0,33.38357192826735
5110,investigates,1,12,"('investigates', 'VBZ')",0,29.143323313730118
5111,irrespective,1,12,"('irrespective', 'JJ')",0,33.38357192826735
5112,irreversible,1,12,"('irreversible', 'JJ')",1,33.38357192826735
5115,magnificence,1,12,"('magnificence', 'NN')",1,33.38357192826735
